set,file,label,path
train,istockphoto-817319014-612x612_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-817319014-612x612_resized_flipped_horizontal.jpg
train,image_293.jpg,normal,new_dataset_raw\Normal\image_293.jpg
train,oily(75)_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(75)_resized_rotated_90_flipped_vertical.jpg
train,image_734_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_734_resized_rotated_90_flipped_vertical.jpg
train,images (15)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (15)_resized_flipped_vertical.jpg
train,image_155.jpg,normal,new_dataset_raw\Normal\image_155.jpg
train,images (41)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (41)_resized_rotated_90_flipped_vertical.jpg
train,image_316.jpg,normal,new_dataset_raw\Normal\image_316.jpg
train,Prendre soin d’une peau sèche_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\Prendre soin d’une peau sèche_resized_rotated_180_flipped_vertical.jpg
train,istockphoto-1528534238-612x612_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1528534238-612x612_resized_rotated_90_flipped_horizontal.jpg
train,image_398.jpg,normal,new_dataset_raw\Normal\image_398.jpg
train,images (33)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (33)_resized_rotated_90_flipped_horizontal.jpg
train,image_157.jpg,normal,new_dataset_raw\Normal\image_157.jpg
train,image_767_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_767_resized_resized.jpg
train,image_608 - Copy_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_608 - Copy_resized_flipped_horizontal.jpg
train,image_430 - Copy_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_430 - Copy_resized_rotated_90_flipped_vertical.jpg
train,image_167.jpg,normal,new_dataset_raw\Normal\image_167.jpg
train,istockphoto-846675168-612x612_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-846675168-612x612_resized_rotated_180_flipped_horizontal.jpg
train,image_663_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_663_resized_rotated_90.jpg
train,image_612_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_612_resized_flipped_horizontal.jpg
train,images (43)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (43)_resized_rotated_180.jpg
train,Screenshot 2023-05-26 204612_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\Screenshot 2023-05-26 204612_resized_rotated_180_flipped_horizontal.jpg
train,image_240_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_240_resized_resized.jpg
train,image_757_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_757_resized_rotated_90_flipped_horizontal.jpg
train,acne-pustular-21_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\acne-pustular-21_resized_flipped_vertical.jpg
train,images (35)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (35)_resized_rotated_180.jpg
train,images (6)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (6)_resized_rotated_180.jpg
train,image_360.jpg,normal,new_dataset_raw\Normal\image_360.jpg
train,images (32)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (32)_resized_flipped_vertical.jpg
train,images (16)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (16)_resized_resized.jpg
train,image_12.jpg,normal,new_dataset_raw\Normal\image_12.jpg
train,image_406 - Copy_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_406 - Copy_resized_rotated_90_flipped_horizontal.jpg
train,image_290_resized_resized.jpg,combination,new_dataset_raw\Combination\image_290_resized_resized.jpg
train,image_451.jpg,normal,new_dataset_raw\Normal\image_451.jpg
train,images (3)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (3)_resized_rotated_180.jpg
train,c111_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c111_resized_rotated_180_flipped_horizontal.jpg
train,image_680_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_680_resized_rotated_180.jpg
train,image_680_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_680_resized_rotated_90_flipped_horizontal.jpg
train,images (21)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (21)_resized_rotated_180.jpg
train,images (9)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (9)_resized_rotated_90_flipped_vertical.jpg
train,oily(89)_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(89)_resized_flipped_vertical.jpg
train,image_36.jpg,normal,new_dataset_raw\Normal\image_36.jpg
train,image_676_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_676_resized_rotated_90_flipped_vertical.jpg
train,image_374 - Copy_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_374 - Copy_resized_rotated_90_flipped_horizontal.jpg
train,image_283_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_283_resized_rotated_90_flipped_vertical.jpg
train,oily(85)_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(85)_resized_flipped_vertical.jpg
train,image_166.jpg,normal,new_dataset_raw\Normal\image_166.jpg
train,image_130.jpg,normal,new_dataset_raw\Normal\image_130.jpg
train,image_432 - Copy_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_432 - Copy_resized_rotated_90.jpg
train,image_316 - Copy_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_316 - Copy_resized_rotated_90_flipped_vertical.jpg
train,image_430 - Copy_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_430 - Copy_resized_rotated_180_flipped_horizontal.jpg
train,c2_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c2_resized_rotated_180_flipped_horizontal.jpg
train,image_351.jpg,normal,new_dataset_raw\Normal\image_351.jpg
train,image_237.jpg,normal,new_dataset_raw\Normal\image_237.jpg
train,image_605 - Copy_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_605 - Copy_resized_resized.jpg
train,images (5)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (5)_resized_rotated_180_flipped_vertical.jpg
train,istockphoto-1497112165-612x612_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1497112165-612x612_resized_rotated_90_flipped_vertical.jpg
train,image_149_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_149_resized_flipped_horizontal.jpg
train,image_430 - Copy_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_430 - Copy_resized_rotated_90_flipped_horizontal.jpg
train,istockphoto-1445376040-612x612_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1445376040-612x612_resized_rotated_90_flipped_vertical.jpg
train,image_129.jpg,normal,new_dataset_raw\Normal\image_129.jpg
train,image_308.jpg,normal,new_dataset_raw\Normal\image_308.jpg
train,oily(76)_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\oily(76)_resized_rotated_180.jpg
train,image_21.jpg,normal,new_dataset_raw\Normal\image_21.jpg
train,c16_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c16_resized_rotated_180_flipped_vertical.jpg
train,oily(51)_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\oily(51)_resized_rotated_180.jpg
train,image_395 - Copy_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_395 - Copy_resized_rotated_90_flipped_horizontal.jpg
train,image_363.jpg,normal,new_dataset_raw\Normal\image_363.jpg
train,image_498 - Copy_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_498 - Copy_resized_resized.jpg
train,image_31.jpg,normal,new_dataset_raw\Normal\image_31.jpg
train,image_441 - Copy_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_441 - Copy_resized_rotated_180.jpg
train,image_655_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_655_resized_flipped_vertical.jpg
train,c34_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c34_resized_flipped_horizontal.jpg
train,image_664_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_664_resized_flipped_horizontal.jpg
train,oily(71)_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(71)_resized_flipped_vertical.jpg
train,images (43)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (43)_resized_flipped_vertical.jpg
train,oily(86)_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(86)_resized_rotated_90_flipped_horizontal.jpg
train,c34_resized_resized.jpg,oily,new_dataset_raw\Oily\c34_resized_resized.jpg
train,istockphoto-1497112165-612x612_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1497112165-612x612_resized_rotated_90_flipped_horizontal.jpg
train,image_757_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_757_resized_rotated_180_flipped_vertical.jpg
train,istockphoto-1483199891-612x612_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1483199891-612x612_resized_rotated_90_flipped_vertical.jpg
train,image_314 - Copy_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_314 - Copy_resized_rotated_90_flipped_vertical.jpg
train,image_238_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_238_resized_rotated_90.jpg
train,image_418 - Copy_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_418 - Copy_resized_rotated_180_flipped_vertical.jpg
train,oily(64)_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(64)_resized_rotated_90_flipped_vertical.jpg
train,image_683_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_683_resized_rotated_180_flipped_horizontal.jpg
train,image_316 - Copy_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_316 - Copy_resized_rotated_90_flipped_horizontal.jpg
train,images (25)_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\images (25)_resized_rotated_90.jpg
train,image_679_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_679_resized_rotated_180_flipped_vertical.jpg
train,images (42)_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\images (42)_resized_rotated_90.jpg
train,c111_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\c111_resized_rotated_90.jpg
train,image_783_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_783_resized_flipped_horizontal.jpg
train,image_267.jpg,normal,new_dataset_raw\Normal\image_267.jpg
train,image_430 - Copy_resized_resized.jpg,combination,new_dataset_raw\Combination\image_430 - Copy_resized_resized.jpg
train,image_65.jpg,normal,new_dataset_raw\Normal\image_65.jpg
train,dry(40)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\dry(40)_resized_flipped_vertical.jpg
train,image_681_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_681_resized_rotated_180_flipped_horizontal.jpg
train,image_240_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_240_resized_flipped_horizontal.jpg
train,image_681_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_681_resized_resized.jpg
train,images (18)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (18)_resized_flipped_vertical.jpg
train,image_552 - Copy_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_552 - Copy_resized_flipped_vertical.jpg
train,image_116.jpg,normal,new_dataset_raw\Normal\image_116.jpg
train,Screenshot 2023-05-26 204612_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\Screenshot 2023-05-26 204612_resized_flipped_horizontal.jpg
train,oily(86)_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\oily(86)_resized_rotated_90.jpg
train,istockphoto-1806512561-612x612_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\istockphoto-1806512561-612x612_resized_rotated_90.jpg
train,image_490.jpg,normal,new_dataset_raw\Normal\image_490.jpg
train,image_236_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_236_resized_rotated_90_flipped_vertical.jpg
train,image_690_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_690_resized_rotated_180_flipped_vertical.jpg
train,istockphoto-467680200-612x612_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\istockphoto-467680200-612x612_resized_rotated_180_flipped_horizontal.jpg
train,images (1)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (1)_resized_rotated_180.jpg
train,oily(83)_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(83)_resized_rotated_90_flipped_horizontal.jpg
train,image_686_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_686_resized_flipped_horizontal.jpg
train,image_395 - Copy_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_395 - Copy_resized_rotated_90_flipped_vertical.jpg
train,images (13)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (13)_resized_flipped_vertical.jpg
train,images (6)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (6)_resized_rotated_90_flipped_horizontal.jpg
train,image_387 - Copy_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_387 - Copy_resized_rotated_180.jpg
train,oily(108)_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(108)_resized_rotated_180_flipped_horizontal.jpg
train,oily(88)_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\oily(88)_resized_rotated_90.jpg
train,image_169.jpg,normal,new_dataset_raw\Normal\image_169.jpg
train,image_139_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_139_resized_flipped_vertical.jpg
train,image_557 - Copy_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_557 - Copy_resized_rotated_90_flipped_vertical.jpg
train,image_783_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_783_resized_rotated_180_flipped_vertical.jpg
train,images (28)_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\images (28)_resized_rotated_90.jpg
train,image_374 - Copy_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_374 - Copy_resized_rotated_180_flipped_horizontal.jpg
train,images (27)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (27)_resized_rotated_180_flipped_horizontal.jpg
train,image_69.jpg,normal,new_dataset_raw\Normal\image_69.jpg
train,images (13)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (13)_resized_rotated_180.jpg
train,image_757_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_757_resized_rotated_90.jpg
train,oily(54)_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(54)_resized_flipped_vertical.jpg
train,image_257.jpg,normal,new_dataset_raw\Normal\image_257.jpg
train,images (39)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (39)_resized_flipped_horizontal.jpg
train,image_757_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_757_resized_rotated_180_flipped_horizontal.jpg
train,c9_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c9_resized_rotated_180_flipped_horizontal.jpg
train,image_240_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_240_resized_rotated_180_flipped_vertical.jpg
train,image_664_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_664_resized_rotated_180_flipped_vertical.jpg
train,image_425 - Copy_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_425 - Copy_resized_resized.jpg
train,images (7)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (7)_resized_rotated_180.jpg
train,oily(56)_resized_resized.jpg,oily,new_dataset_raw\Oily\oily(56)_resized_resized.jpg
train,image_305.jpg,normal,new_dataset_raw\Normal\image_305.jpg
train,images (38)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (38)_resized_rotated_90_flipped_vertical.jpg
train,dry(40)_resized_resized.jpg,dry,new_dataset_raw\Dry\dry(40)_resized_resized.jpg
train,image_507 - Copy_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_507 - Copy_resized_flipped_horizontal.jpg
train,Prendre soin d’une peau sèche (2)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\Prendre soin d’une peau sèche (2)_resized_rotated_90_flipped_horizontal.jpg
train,oily(15)_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\oily(15)_resized_rotated_180.jpg
train,istockphoto-828754502-612x612_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-828754502-612x612_resized_rotated_90_flipped_horizontal.jpg
train,oily(51)_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(51)_resized_rotated_180_flipped_vertical.jpg
train,image_418 - Copy_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_418 - Copy_resized_rotated_180.jpg
train,image_284_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_284_resized_rotated_90.jpg
